country,sector,term_3,emissions intensity
BEL,90T93,0.9990385415565493,13.213744552343847
BEL,94T98,0.9970228272439541,12.337353666601606
BGR,01T02,0.8545125860123742,1916.5890576272927
BGR,03,0.9839877872427739,76.65084669246924
BGR,05T06,1.0393866865521613,850.3771714014656
BGR,07T08,1.0716637635736517,263.3612561382199
BGR,10T12,0.9856899854350752,50.65729199378568
BGR,13T15,1.0085013695561265,25.57968776927267
BGR,16,0.9928566895327142,85.43758247612888
BGR,17T18,0.9919860131140379,90.56665283504898
BGR,19,1.0142778570053568,457.2179773728705
BGR,20,0.6056152353956109,2067.074155456965
BGR,21,0.6758859576523185,946.5931104724052
BGR,22,1.1065665660975847,12.816561210050654
BGR,23,0.8579633546615645,2449.719569800641
BGR,24,1.4342878058491346,68.07189516595419
BGR,25,1.0284866626384266,26.379214571074723
BGR,26,1.0138958523278307,18.051500170218667
BGR,27,1.027207499612057,16.35861174273492
BGR,28,1.0075934889320188,19.066675284368827
BGR,29T30,1.0080525372540876,11.707780629310944
BGR,31T33,1.0979015257953784,16.0582564492654
BGR,35,0.8245994690365129,5239.640260709884
BGR,36T39,1.030932892627005,49.913216983362815
BGR,41T43,1.0043474523312348,68.47372784976704
BGR,45T47,0.9976248743702119,37.421304898944406
BGR,49,0.9505090689900629,534.7228406787045
BGR,50,0.9844289740995591,1245.6624132503623
BGR,51,1.2436018220319092,455.1016404200717
BGR,52,1.003931172094496,34.71017768571157
BGR,53,1.0289982707586693,100.4195929954548
BGR,55T56,0.9992454399055744,11.601580063831634
BGR,58T60,1.024151814884875,7.925417116306117
BGR,61,1.0151070879254624,11.27148229538115
BGR,62T63,1.0057112841485965,7.312874693156158
BGR,64T66,1.0087881483999113,8.677922468008342
BGR,68,1.0180879988330982,8.23275212414295
BGR,69T75,1.0173752268942626,9.339343816632455
BGR,77T82,1.0261697703388826,31.746290612700697
BGR,84,1.0248294095746995,6.175942720996443
BGR,85,1.019745419147806,8.021875407864878
BGR,86T88,1.0180960004281339,9.34151497393234
BGR,90T93,1.0109122067887786,8.529013036542606
BGR,94T98,1.003449813906217,8.11106067380336
BRA,01T02,0.45426112981475925,7948.681707145448
BRA,03,1.0162146909488394,11.662928510580498
BRA,05T06,1.0248984406205675,871.1265085788615
BRA,07T08,1.0613447046870503,267.8043779715307
BRA,10T12,1.0015766380568036,35.82412103487388
BRA,13T15,1.023204652046232,19.744123336799657
BRA,16,1.0230649638069245,16.290215178947577
BRA,17T18,1.0002670878064874,134.65915286700874
BRA,19,1.025598175279028,300.09947140548644
BRA,20,1.055812607190027,251.9653353937935
BRA,21,1.015798106566469,135.22297168106354
BRA,22,1.043665554226036,121.83695198106604
BRA,23,0.9356306204516913,2044.530843870456
BRA,24,0.8865319705209599,1288.5510314169055
BRA,25,1.003016259252117,8.436412066769034
BRA,26,1.024192246462991,3.7995522737207175
BRA,27,1.0280611847051697,10.324752679106968
BRA,28,1.0123085252913018,6.263748303323329
BRA,29T30,1.0084709906354952,6.774527037769167
BRA,31T33,1.013999786735673,63.19801520371212
BRA,35,1.3049477103209655,514.9655245715071
BRA,36T39,1.0051823137735816,18.869592211855952
BRA,41T43,1.0027609362109242,21.497510951462893
BRA,45T47,1.0077506333631803,21.87568619394987
BRA,49,0.992852897794129,389.92052150332194
BRA,50,0.9305075948519349,1447.9485424631553
BRA,51,0.9778427441025314,1274.9574942214265
BRA,52,1.0222160699614273,21.682511319748823
BRA,53,1.014381707377589,28.20227429026802
BRA,55T56,1.0104958183618502,10.151342319927773
BRA,58T60,0.9937389997724133,3.8085548220910126
BRA,61,1.0114008546352768,2.35752156408748
BRA,62T63,1.0113977873411266,3.6633036484978727
BRA,64T66,1.011930803602951,3.0642675299085305
BRA,68,1.0092404189512763,1.7063025302773172
BRA,69T75,0.9968216845829314,6.109786755278204
BRA,77T82,1.0034250731609895,8.96431779104374
BRA,84,1.0115753616828238,6.292474952403737
BRA,85,1.009051694491009,2.7142011830046457
BRA,86T88,1.0091688709928384,2.732418295332952
BRA,90T93,1.0083739585037108,7.773003245052678
BRA,94T98,1.0056745642757157,5.244055198340337
BRN,01T02,0.7365004623059618,3020.361763421148
BRN,03,1.0148905133780326,187.8299772078796
BRN,05T06,1.0718043277410172,737.0556835578525
BRN,07T08,1.3937085241961653,19.79627634213004
BRN,10T12,0.9620496378269767,97.35443285495344
BRN,13T15,0.9576654030670452,93.849046477906
BRN,16,0.999141039142727,301.1243741823235
BRN,17T18,0.9655896446288252,310.84471083365963
BRN,19,0.9990589332724635,73.66217841770316
BRN,20,1.3726967594973172,17.676647919582656
BRN,21,1.0834468546726936,0.0
BRN,22,0.2500633504194204,5470.80492987104
BRN,23,1.0429431156313083,1591.1101284590998
BRN,24,2.5707162460385584,0.0
BRN,25,0.8653578397158231,461.1105561037396
BRN,26,0.9575778778153788,328.4720342658788
BRN,27,1.0735976541393601,90.3082734876601
BRN,28,1.0133096701972124,214.0492678220615
BRN,29T30,1.0138850974520892,62.19380305758904
BRN,31T33,0.17444947274317124,5401.007120387684
BRN,35,0.5793640988764485,12073.36278617291
BRN,36T39,0.9743777020411973,38.46626256760171
BRN,41T43,0.9465496817945572,126.36985344325454
BRN,45T47,0.961171915272019,74.78963691333553
BRN,49,0.9464437924016749,684.9846253681928
BRN,50,0.869301520586328,2317.622787852732
BRN,51,0.9829038129632206,1382.9547070723331
BRN,52,1.0451759120938844,96.71031708521336
BRN,53,1.0372510696114383,0.0
BRN,55T56,0.9734227786435197,27.386574689755477
BRN,58T60,1.0312719859960613,43.94208748170329
BRN,61,0.9400760805277308,17.4803627028268
BRN,62T63,1.000398117568965,60.40467145294536
BRN,64T66,0.9681973306645754,32.22212808758985
BRN,68,0.9899438907994513,9.821815996241588
BRN,69T75,0.9628690173977753,89.06033097770175
BRN,77T82,0.9507113674501312,123.69016913974735
BRN,84,0.9497307694302349,79.07589129343033
BRN,85,0.9507408157444174,25.502823237471727
BRN,86T88,0.9463891174898251,33.302680592695864
BRN,90T93,0.9210279504491886,69.85245530247029
BRN,94T98,0.9968692638739919,29.433004762004835
CAN,01T02,0.7967151645119149,2661.9122028085803
CAN,03,0.9855110776304362,70.22155904579837
CAN,05T06,0.9763629077733924,1305.6456745827463
CAN,07T08,1.134404734940301,239.10626960881012
CAN,10T12,0.9903296222622778,47.49522456092986
CAN,13T15,1.0256315640038518,35.36707225126012
CAN,16,0.9747818590248004,140.74575723147225
CAN,17T18,0.9826043036845276,184.7043353794754
CAN,19,0.8621547940828062,951.6084644765674
CAN,20,0.9748224495570782,578.6456632392418
CAN,21,0.9962028634741779,178.1448389046143
CAN,22,1.0240775913913265,231.7356535865988
CAN,23,1.0976090891519852,827.6844877987224
CAN,24,1.2179667916725319,417.4071099601691
CAN,25,1.0556532924223185,16.01474132736022
CAN,26,1.0217500733623568,10.480803911090003
CAN,27,1.0416972142142178,10.862507194134754
CAN,28,1.0192322366405844,12.699944422462746
CAN,29T30,1.0141368979266763,10.8574775683977
CAN,31T33,1.0204918048747282,200.9613957255828
CAN,35,1.232984360772383,1802.487128200463
CAN,36T39,0.9988312942778823,96.4377382074492
CAN,41T43,0.979498929853839,77.60579457469845
CAN,45T47,1.0035508175439114,46.68802283548207
CAN,49,0.9440834186517987,507.29042948933096
CAN,50,0.9053457574027242,1488.4741317114951
CAN,51,0.8367057813354398,1868.112538772964
CAN,52,0.9828507471320623,44.3827814297418
CAN,53,1.0088230130909248,127.18482959144968
CAN,55T56,0.9946378989072463,26.40848023306677
CAN,58T60,0.998155336212985,30.115373398292228
CAN,61,0.9918316866534919,38.87774026397896
CAN,62T63,0.9899097145256925,25.44826021967368
CAN,64T66,0.995170615580196,28.73377861472206
CAN,68,0.9910899437427658,28.6130056619186
CAN,69T75,0.9875861410690185,32.46057714493281
CAN,77T82,0.9914928780148325,72.26860932403652
CAN,84,0.9882037362676516,38.94850968180659
CAN,85,0.9869755987953975,45.32365511282498
CAN,86T88,0.9849199614049269,36.352652923849206
CAN,90T93,0.9892811622135825,34.08794359836288
CAN,94T98,0.9830217279932071,40.59485740418893
CHE,01T02,1.2111726318326834,589.4932204338676
CHE,03,1.0005977679840143,0.0
CHE,05T06,1.1624706782475898,869.0477199751978
CHE,07T08,1.185647076167141,23.589345767790817
CHE,10T12,0.9998052282163571,19.53686449581888
CHE,13T15,0.9812001543226777,26.86074038575173
CHE,16,1.0486959769200062,6.919499776572789
CHE,17T18,1.0218695827670004,39.99355391228138
CHE,19,1.098918257149747,102.58629317610269
CHE,20,1.1547208622774228,43.23550785930528
CHE,21,1.0183838221773591,17.00410478792922
CHE,22,1.0902558743372572,47.11569801704044
CHE,23,1.1848678618654311,590.9958702549378
CHE,24,1.6379455604054134,83.07172163879886
CHE,25,1.048861058162966,10.46027812211922
CHE,26,1.0055364010619534,8.977784544150206
CHE,27,1.0305028026022507,17.30030822111709
CHE,28,1.0187345217225463,6.708043081968389
CHE,29T30,1.0033771284908024,1.7120164589758444
CHE,31T33,1.1027467156992237,16.33712455310809
CHE,35,1.4836205603896901,43.500316991514495
CHE,36T39,1.0431790699911425,11.422680260482348
CHE,41T43,1.0047485328744388,7.33255832247847
CHE,45T47,0.9999443791345799,22.72177857374972
CHE,49,1.066239617142808,48.31539702544789
CHE,50,1.1886634385339625,291.751801365616
CHE,51,1.0755184103681146,786.1458618451762
CHE,52,1.0138164629841657,27.56030018662832
CHE,53,1.0271873447807884,16.59805174212778
CHE,55T56,0.9963881055973682,7.199784631459958
CHE,58T60,0.9734162656279972,5.784364679616924
CHE,61,1.0033221116913398,4.799773834759281
CHE,62T63,0.9803161491115794,4.809810403848978
CHE,64T66,0.9981134606857716,4.5710457221364615
CHE,68,1.0064534502172742,4.519623319857714
CHE,69T75,1.0074535124830293,6.650026699120357
CHE,77T82,1.0201298026375345,8.569913977067682
CHE,84,1.0040156972824679,6.775989954488745
CHE,85,0.9966658755344294,7.702028836547735
CHE,86T88,1.0044409183483434,5.232198458911341
CHE,90T93,0.9975904797281109,8.735476403534694
CHE,94T98,1.0015244532460088,5.674532905481898
CHL,01T02,1.1704205155147303,688.3728418642434
CHL,03,0.9694500313606804,162.7276396675657
CHL,05T06,0.6506124855639974,4428.607225989455
CHL,07T08,1.0265601009230174,368.4937322626093
CHL,10T12,0.990363495821692,13.036569500204696
CHL,13T15,0.9609545732206184,3.918824361372348
CHL,16,0.9838759183140228,7.083899763218252
CHL,17T18,0.939221763890276,132.9443220252054
CHL,19,1.036801882153721,185.97190464595133
CHL,20,1.0522665758833267,191.71362974722092
CHL,21,1.0152807635359578,31.49058154375429
CHL,22,0.8994599062351507,647.2002675164468
CHL,23,1.0972920282961112,971.5080555343758
CHL,24,1.6223256540792717,43.71995148652594
CHL,25,1.0385103000314564,6.215781301969487
CHL,26,1.0264218183120712,2.308169211398246
CHL,27,1.025737116466238,2.817532601118605
CHL,28,1.004126556796612,9.278202022137656
CHL,29T30,0.9867494480792084,2.166280562000515
CHL,31T33,0.9824750616440843,287.49926824810507
CHL,35,1.1509733881393465,1771.5659248323009
CHL,36T39,1.0444693186224505,31.71441841227813
CHL,41T43,1.0166814774673245,29.37458741120969
CHL,45T47,1.0043154215257255,18.849217188525017
CHL,49,0.9985178530406145,386.6963221794624
CHL,50,0.8453316603603022,1950.4305055249877
CHL,51,0.8335164953622841,2028.362974599808
CHL,52,1.0091054432587678,20.666715131928328
CHL,53,1.0219927716429023,15.272524017567756
CHL,55T56,1.012227160407793,12.427703019279909
CHL,58T60,0.98773456348202,12.009126949222104
CHL,61,1.0228895258416608,10.468224922743255
CHL,62T63,0.996993081443384,9.702950248158174
CHL,64T66,1.017121809859111,9.725030790460105
CHL,68,1.0148430095893788,9.919444862758338
CHL,69T75,1.0226893940213668,13.81025430795339
CHL,77T82,1.005163052868214,21.86945616939517
CHL,84,1.0230378257792423,18.006672152233737
CHL,85,1.022517610262265,11.65060094361691
CHL,86T88,1.0212419818978546,19.11855092465742
CHL,90T93,1.0163929912219452,11.925692204771522
CHL,94T98,1.0085147944897948,23.070127435722004
CHN,01T02,1.1000271630471425,766.7313376058951
CHN,03,0.997719766267469,29.29930476464695
CHN,05T06,0.934149215261895,561.9669609216708
CHN,07T08,0.8571096405117776,897.5915736903827
CHN,10T12,0.9930862179152952,43.09816973829378
CHN,13T15,0.9936009789965489,17.071508562657367
CHN,16,0.992385130279369,70.5592587823861
CHN,17T18,0.9950702888400481,60.86979580551137
CHN,19,0.9141147825101803,746.5681929425951
CHN,20,0.9741012823359262,397.4866225047309
CHN,21,0.9866279392249427,222.33688220778723
CHN,22,0.9760936161396154,265.4611163310994
CHN,23,0.9892174487350803,1502.4499554875486
CHN,24,0.9013539180874978,1160.9240527810225
CHN,25,0.9656937299577334,24.152020134991403
CHN,26,0.990315280909127,15.160738550689434
CHN,27,0.9711000799746339,14.82263238220156
CHN,28,0.9803687628739831,19.908750481151547
CHN,29T30,0.9929681193757248,19.820099552459386
CHN,31T33,0.9903753865268362,255.2816974742669
CHN,35,0.819596969908906,4695.247377290202
CHN,36T39,0.9515732180007573,31.572589722815835
CHN,41T43,1.0132529234412653,34.06075854973757
CHN,45T47,0.9956938994710604,22.67467721867494
CHN,49,0.9964440432850328,192.8188869251794
CHN,50,0.8795544211693983,1849.863855617656
CHN,51,1.0318734980565525,917.1949196881532
CHN,52,0.9575751715072742,233.4648212872433
CHN,53,0.9870044121223823,66.70647527036778
CHN,55T56,0.9917750239243729,15.279459344634748
CHN,58T60,1.0171150108623823,19.181047660643586
CHN,61,0.9975888271391155,18.409141333562257
CHN,62T63,1.015983848549621,13.749217332102868
CHN,64T66,0.9784912783880109,13.741721284249431
CHN,68,1.008968755693429,14.336505505309388
CHN,69T75,0.989018102135648,42.68540992347601
CHN,77T82,0.9922094334283836,48.05142826451024
CHN,84,1.01672795010943,19.31540509182391
CHN,85,1.0153195887019761,19.407091411670287
CHN,86T88,1.014376526593275,12.879508968979207
CHN,90T93,1.0114583448428018,17.098275364986133
CHN,94T98,1.0031067675200858,16.37338305252024
COL,01T02,0.688675112807586,4749.362618323817
COL,03,1.0026278006669471,15.20683084622374
COL,05T06,1.0716573363383308,596.7871464387495
COL,07T08,0.9900893855226159,960.0257693335288
COL,10T12,1.0087967304742043,64.36653654233439
COL,13T15,0.9857064799342296,174.37621464494336
COL,16,1.0231032295749094,35.55996847791735
COL,17T18,0.9875209543436969,244.97754869119672
COL,19,0.9656628687731017,497.0511531267329
COL,20,1.1528967017498752,86.84926210446358
COL,21,1.042810105032869,69.4125861688326
COL,22,1.1025685023321017,31.21350662298259
COL,23,1.06138919418223,1101.9107668940533
COL,24,1.128614035624138,695.4628985327379
COL,25,1.0308637494814576,15.108117178621928
COL,26,1.0140109005267268,16.8826862832731
COL,27,1.0324364508835224,17.169311889683588
COL,28,1.0170415898540492,7.14253269827157
COL,29T30,1.033760050470517,11.353520232496429
COL,31T33,1.0472709822334125,39.10291861473993
COL,35,1.2664565428101948,540.0206129461452
COL,36T39,1.0205242756428055,36.13115011559786
COL,41T43,1.0029767018024438,22.223176596330788
COL,45T47,1.007364565995832,35.16421008117669
COL,49,0.9959118086300813,409.427229103067
COL,50,1.0373994990106905,1240.3868840541072
COL,51,1.0346039709475356,1021.823437624828
COL,52,1.0152953339504684,37.46365658504115
COL,53,1.0115034605744846,108.31389782270436
COL,55T56,1.0165591948127,6.484925882559171
COL,58T60,1.005732802010685,13.837206443711404
COL,61,1.0139522614491283,11.220809555293217
COL,62T63,1.0102672425767016,9.357182932432792
COL,64T66,1.0135206944711452,8.134805816266836
COL,68,1.0074742119236892,4.772414736939848
COL,69T75,1.0020739265254017,13.796046310951544
COL,77T82,1.0017299487348288,10.019069436217032
COL,84,1.0117971566003299,27.90718550260936
COL,85,1.0107179599870866,4.814696362026519
COL,86T88,1.003209995381621,9.0797993525223
COL,90T93,1.0106854434083021,7.239512873994298
COL,94T98,1.0071320975860623,6.108179127996117
CRI,01T02,1.1514693088968295,921.4266141343962
CRI,03,0.9542348719604911,206.5342689178388
CRI,05T06,1.2479090433597158,157.82259230049848
CRI,07T08,1.0850246905977774,275.5324692167801
CRI,10T12,0.9846666582000998,60.45212711612678
CRI,13T15,0.941203541921449,132.1092878961704
CRI,16,0.9866261843535449,104.8138652394914
CRI,17T18,1.0126482546863775,55.13176098640878
CRI,19,1.0695110501419864,215.25104554381704
CRI,20,1.2036920527303354,31.404547859891487
CRI,21,1.026207853570888,43.18856314596715
CRI,22,1.1849219084352165,33.5964095429818
CRI,23,1.0795671331009757,1336.6479140922258
CRI,24,1.4423050551263898,22.075576354400425
CRI,25,1.0362446993359575,22.072918931651067
CRI,26,1.0074232416621829,6.301703009991378
CRI,27,1.0339203424772907,1.8437304935735768
CRI,28,1.0171249116581529,0.0
CRI,29T30,1.0146106407881474,20.42567605845453
CRI,31T33,1.0602282580554172,61.360743386098335
CRI,35,1.4230097000156323,64.01591559565227
CRI,36T39,1.029409002063886,41.842301497816905
CRI,41T43,0.9956700030683235,35.60706927079585
CRI,45T47,1.000915845723085,29.157649399767347
CRI,49,1.0261115632908646,286.96687345165634
CRI,50,0.939154612840341,1483.780934420324
CRI,51,1.2865970487450533,286.5568769507852
CRI,52,1.0082433831204096,87.75340286748661
CRI,53,1.0420620453377993,26.78427168496666
CRI,55T56,0.9983454737899501,18.16649431110997
CRI,58T60,0.9852332175087343,22.26505209521604
CRI,61,1.0033233540892195,9.687532301822856
CRI,62T63,0.9928514609022099,5.6577661464945255
CRI,64T66,1.0105206532938769,4.266006844193661
CRI,68,1.0045594341078772,3.761675062592105
CRI,69T75,1.0001815371142877,17.694584581380738
CRI,77T82,1.0110418832867791,37.006899213279816
CRI,84,1.0028079512077146,15.69513107939129
CRI,85,1.0002407559514659,5.801325275323667
CRI,86T88,1.0004801921374602,10.201626829612168
CRI,90T93,0.9912272263462394,54.17768028705412
CRI,94T98,0.9975797480379532,13.734407728467424
CYP,01T02,1.1993668843073104,575.013310688728
CYP,03,0.9812575052219442,96.60928994089493
CYP,05T06,1.0558335104499201,111.20011703487032
CYP,07T08,0.9864442806454237,387.5480025130184
CYP,10T12,0.9843453564782003,40.81887762445767
CYP,13T15,1.019774299023796,0.0
CYP,16,1.0287245007123547,15.312125985270354
CYP,17T18,1.0218567411738337,24.20213685723737
CYP,19,0.28618570271431854,4132.861031035519
CYP,20,1.198586058194247,28.418625413236136
CYP,21,1.0347796382400904,24.72622197781494
CYP,22,1.04360519206448,41.621973718663575
CYP,23,0.7156421815571472,3197.7156744118365
CYP,24,1.3980928685243972,27.47190587125328
CYP,25,1.0157081784936761,14.530901649874025
CYP,26,0.9987092967908946,18.964848791178017
CYP,27,1.0625841986770845,0.0
CYP,28,1.0298849424763892,0.0
CYP,29T30,1.0254120246195322,0.0
CYP,31T33,1.0368010080519932,13.55930828651145
CYP,35,0.9587769308807481,4240.163369597865
CYP,36T39,1.012360625139478,16.18216450638886
CYP,41T43,0.9814325005006754,15.912052073235266
CYP,45T47,0.9932610571872613,23.323139419741707
CYP,49,1.025976695347901,277.1486696794124
CYP,50,1.391657426524254,151.881337752135
CYP,51,0.9753279698967489,1173.8966469057914
CYP,52,1.0125289758317448,18.36871694294139
CYP,53,1.0067308692300925,87.07858796299881
CYP,55T56,0.9836885026414603,6.571631020664052
CYP,58T60,0.9816557072251979,4.451433570274181
CYP,61,0.9875899625448956,5.363677251629358
CYP,62T63,0.9612452126462707,2.9232521561122438
CYP,64T66,0.9794089121264011,7.5279717007125
CYP,68,0.9945798396210025,3.911328928084589
CYP,69T75,1.0031226464884877,5.839824340205024
CYP,77T82,1.0013715779400405,20.19218478437198
CYP,84,0.9970962987119666,12.268458200188546
CYP,85,0.9959362250470981,5.3268857882085765
CYP,86T88,0.9959012815402091,7.6969358945279165
CYP,90T93,0.9966236984751562,8.413689024539291
CYP,94T98,0.9935389628930912,5.586303818508274
CZE,01T02,1.1275121582399135,776.6636896929454
